2025-12-30 16:24:40 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-30 16:24:40 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', eps=0.1, batch_size=32, seed=42, gpu_id=0, config='PTR3d_8_2048_rank15_3d_interpolate.yaml', sample_num=512, visualize=False)
2025-12-30 16:24:40 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-30 16:24:42 | INFO | root | Dataset: thubenchmark
2025-12-30 16:24:42 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-30 16:24:42 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 16:24:42 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-30 16:24:42 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-30 16:24:42 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-30 16:24:42 | INFO | root | 
2025-12-30 16:24:42 | INFO | root | Model: eegnet, fold: 0
2025-12-30 16:24:42 | INFO | root | Adversarial data accuracy: 0.0, loss: 35.288681745529175
2025-12-30 16:24:42 | INFO | root | Clean data accuracy: 0.927734375, loss: 0.21533196786185727
2025-12-30 16:24:42 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-30 16:24:43 | INFO | root | End purification for resolution 256*256, loss=0.23205305635929108, iterations=256
2025-12-30 16:24:43 | INFO | root | End purification for resolution 512*512, loss=0.17384545505046844, iterations=256
2025-12-30 16:24:44 | INFO | root | End purification for resolution 1024*1024, loss=0.1814517229795456, iterations=512
2025-12-30 16:24:45 | INFO | root | End purification for resolution 2048*2048, loss=0.18282997608184814, iterations=1024
2025-12-30 16:24:45 | INFO | root | Training time: 3.0897021293640137, loss: 0.18282997608184814, params_num: 7111
2025-12-30 16:24:45 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.488576203584671, compression rate: 0.07407291666666667, 13.50021094079595x
2025-12-30 16:24:45 | INFO | root | 
2025-12-30 16:24:45 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-30 16:24:46 | INFO | root | End purification for resolution 256*256, loss=0.20445041358470917, iterations=256
2025-12-30 16:24:46 | INFO | root | End purification for resolution 512*512, loss=0.1670655459165573, iterations=256
2025-12-30 16:24:47 | INFO | root | End purification for resolution 1024*1024, loss=0.17650465667247772, iterations=512
2025-12-30 16:24:49 | INFO | root | End purification for resolution 2048*2048, loss=0.17897377908229828, iterations=1024
2025-12-30 16:24:49 | INFO | root | Training time: 3.0231263637542725, loss: 0.17897377908229828, params_num: 7111
2025-12-30 16:24:49 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.4700144827365875, compression rate: 0.07407291666666667, 13.50021094079595x
2025-12-30 16:24:49 | INFO | root | 
2025-12-30 16:24:49 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-30 16:24:49 | INFO | root | End purification for resolution 256*256, loss=0.1874680519104004, iterations=256
2025-12-30 16:24:49 | INFO | root | End purification for resolution 512*512, loss=0.19086742401123047, iterations=256
2025-12-30 16:24:50 | INFO | root | End purification for resolution 1024*1024, loss=0.207469642162323, iterations=512
2025-12-30 16:24:52 | INFO | root | End purification for resolution 2048*2048, loss=0.2110743671655655, iterations=1024
2025-12-30 16:24:52 | INFO | root | Training time: 3.068723201751709, loss: 0.2110743671655655, params_num: 7111
2025-12-30 16:24:52 | INFO | root | Purified data 2, shape: torch.Size([1, 64, 1500]), mse:0.5615727305412292, compression rate: 0.07407291666666667, 13.50021094079595x
2025-12-30 16:24:52 | INFO | root | 
2025-12-30 16:24:52 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
