2025-12-16 23:47:53 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-16 23:47:53 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', batch_size=32, seed=42, gpu_id=0, config='PTR_8_2048_rank10_fft_c3.yaml', sample_num=512, visualize=False)
2025-12-16 23:47:53 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-16 23:47:54 | INFO | root | Dataset: thubenchmark
2025-12-16 23:47:54 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-16 23:47:54 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-16 23:47:54 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-16 23:47:54 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-16 23:47:55 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-16 23:47:55 | INFO | root | 
2025-12-16 23:47:55 | INFO | root | Model: eegnet, fold: 0
2025-12-16 23:47:55 | INFO | root | Adversarial data accuracy: 0.177734375, loss: 5.099132791161537
2025-12-16 23:47:55 | INFO | root | Clean data accuracy: 0.927734375, loss: 0.21533196786185727
2025-12-16 23:47:55 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:47:56 | INFO | root | End purification for resolution 8*8, loss=0.007354365661740303
2025-12-16 23:47:56 | INFO | root | End purification for resolution 16*16, loss=0.005612397100776434
2025-12-16 23:47:57 | INFO | root | End purification for resolution 32*32, loss=0.0036367785651236773
2025-12-16 23:47:58 | INFO | root | End purification for resolution 64*64, loss=0.0007688557961955667
2025-12-16 23:47:58 | INFO | root | Training time: 2.6150975227355957, loss: 0.0007688557961955667, params_num: 28000
2025-12-16 23:47:58 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.07831845432519913, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:47:58 | INFO | root | 
2025-12-16 23:47:58 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:47:58 | INFO | root | End purification for resolution 8*8, loss=0.008593435399234295
2025-12-16 23:47:59 | INFO | root | End purification for resolution 16*16, loss=0.005535195581614971
2025-12-16 23:47:59 | INFO | root | End purification for resolution 32*32, loss=0.0036433376371860504
2025-12-16 23:48:01 | INFO | root | End purification for resolution 64*64, loss=0.0008708842797204852
2025-12-16 23:48:01 | INFO | root | Training time: 2.461442708969116, loss: 0.0008708842797204852, params_num: 28000
2025-12-16 23:48:01 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.08986017107963562, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:48:01 | INFO | root | 
2025-12-16 23:48:01 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:48:01 | INFO | root | End purification for resolution 8*8, loss=0.005909718573093414
2025-12-16 23:48:01 | INFO | root | End purification for resolution 16*16, loss=0.006199608091264963
2025-12-16 23:48:02 | INFO | root | End purification for resolution 32*32, loss=0.004433826077729464
2025-12-16 23:48:03 | INFO | root | End purification for resolution 64*64, loss=0.0008637497667223215
2025-12-16 23:48:03 | INFO | root | Training time: 2.653900623321533, loss: 0.0008637497667223215, params_num: 28000
2025-12-16 23:48:03 | INFO | root | Purified data 2, shape: torch.Size([1, 64, 1500]), mse:0.08579017221927643, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:48:03 | INFO | root | 
2025-12-16 23:48:03 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:48:04 | INFO | root | End purification for resolution 8*8, loss=0.007351403124630451
2025-12-16 23:48:04 | INFO | root | End purification for resolution 16*16, loss=0.004899689927697182
2025-12-16 23:48:04 | INFO | root | End purification for resolution 32*32, loss=0.0031937058083713055
2025-12-16 23:48:06 | INFO | root | End purification for resolution 64*64, loss=0.0005735289305448532
2025-12-16 23:48:06 | INFO | root | Training time: 2.4538168907165527, loss: 0.0005735289305448532, params_num: 28000
2025-12-16 23:48:06 | INFO | root | Purified data 3, shape: torch.Size([1, 64, 1500]), mse:0.05679985508322716, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:48:06 | INFO | root | 
2025-12-16 23:48:06 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:48:06 | INFO | root | End purification for resolution 8*8, loss=0.007817300036549568
2025-12-16 23:48:06 | INFO | root | End purification for resolution 16*16, loss=0.0058257123455405235
2025-12-16 23:48:07 | INFO | root | End purification for resolution 32*32, loss=0.003799606580287218
2025-12-16 23:48:08 | INFO | root | End purification for resolution 64*64, loss=0.0007907739491201937
2025-12-16 23:48:08 | INFO | root | Training time: 2.474681854248047, loss: 0.0007907739491201937, params_num: 28000
2025-12-16 23:48:08 | INFO | root | Purified data 4, shape: torch.Size([1, 64, 1500]), mse:0.08029096573591232, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:48:08 | INFO | root | 
2025-12-16 23:48:08 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:48:09 | INFO | root | End purification for resolution 8*8, loss=0.007127411663532257
2025-12-16 23:48:09 | INFO | root | End purification for resolution 16*16, loss=0.0055591207928955555
2025-12-16 23:48:09 | INFO | root | End purification for resolution 32*32, loss=0.00356111628934741
2025-12-16 23:48:11 | INFO | root | End purification for resolution 64*64, loss=0.0008408839348703623
2025-12-16 23:48:11 | INFO | root | Training time: 2.5764894485473633, loss: 0.0008408839348703623, params_num: 28000
2025-12-16 23:48:11 | INFO | root | Purified data 5, shape: torch.Size([1, 64, 1500]), mse:0.08610033243894577, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:48:11 | INFO | root | 
2025-12-16 23:48:11 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:48:11 | INFO | root | End purification for resolution 8*8, loss=0.007848672568798065
2025-12-16 23:48:11 | INFO | root | End purification for resolution 16*16, loss=0.005838751792907715
2025-12-16 23:48:12 | INFO | root | End purification for resolution 32*32, loss=0.003935717046260834
2025-12-16 23:48:13 | INFO | root | End purification for resolution 64*64, loss=0.0008511946070939302
2025-12-16 23:48:13 | INFO | root | Training time: 2.55667781829834, loss: 0.0008511946070939302, params_num: 28000
2025-12-16 23:48:13 | INFO | root | Purified data 6, shape: torch.Size([1, 64, 1500]), mse:0.08448966592550278, compression rate: 0.2916666666666667, 3.4285714285714284x
2025-12-16 23:48:13 | INFO | root | 
2025-12-16 23:48:13 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([64, 16384, 1])
2025-12-16 23:48:14 | INFO | root | End purification for resolution 8*8, loss=0.006895695813000202
2025-12-16 23:48:14 | INFO | root | End purification for resolution 16*16, loss=0.0056637004017829895
