2025-12-31 11:29:22 | INFO | root | Purifying autoattack on thubenchmark with eegnet
2025-12-31 11:29:22 | INFO | root | Namespace(dataset='thubenchmark', model='eegnet', fold=0, attack='autoattack', eps=0.1, batch_size=32, seed=42, gpu_id=0, config='PTR3d_8_2048_rank5_3d_interpolate.yaml', sample_num=512, visualize=False)
2025-12-31 11:29:22 | INFO | torcheeg | 🔍 | Detected cached processing results, reading cache from ./cached_data/thubenchmark_EA.
2025-12-31 11:29:23 | INFO | root | Dataset: thubenchmark
2025-12-31 11:29:23 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/kfold_split.
2025-12-31 11:29:23 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 11:29:23 | INFO | torcheeg | 📊 | Detected existing split of train and test set, use existing split from ./cached_data/thubenchmark_split/test_val_split_0.
2025-12-31 11:29:23 | INFO | torcheeg | 💡 | If the dataset is re-generated, you need to re-generate the split of the dataset instead of using the previous split.
2025-12-31 11:29:24 | INFO | root | Adversarial and clean data loaded, ad_data shape: torch.Size([512, 1, 64, 1500]), clean_data shape: torch.Size([512, 1, 64, 1500])
2025-12-31 11:29:24 | INFO | root | 
2025-12-31 11:29:24 | INFO | root | Model: eegnet, fold: 0
2025-12-31 11:29:24 | INFO | root | Adversarial data accuracy: 0.158203125, loss: 7.241727292537689
2025-12-31 11:29:24 | INFO | root | Clean data accuracy: 0.92578125, loss: 0.22413580119609833
2025-12-31 11:29:24 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:24 | INFO | root | End purification for resolution 256*256, loss=0.27481552958488464, iterations=256
2025-12-31 11:29:25 | INFO | root | End purification for resolution 512*512, loss=0.2905804216861725, iterations=256
2025-12-31 11:29:25 | INFO | root | End purification for resolution 1024*1024, loss=0.30658915638923645, iterations=512
2025-12-31 11:29:26 | INFO | root | End purification for resolution 2048*2048, loss=0.31342488527297974, iterations=1024
2025-12-31 11:29:26 | INFO | root | Training time: 2.5319838523864746, loss: 0.31342488527297974, params_num: 3091
2025-12-31 11:29:26 | INFO | root | Purified data 0, shape: torch.Size([1, 64, 1500]), mse:0.7553766965866089, compression rate: 0.032197916666666666, 31.05791006146878x
2025-12-31 11:29:26 | INFO | root | 
2025-12-31 11:29:26 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:27 | INFO | root | End purification for resolution 256*256, loss=0.30367520451545715, iterations=256
2025-12-31 11:29:27 | INFO | root | End purification for resolution 512*512, loss=0.28791117668151855, iterations=256
2025-12-31 11:29:28 | INFO | root | End purification for resolution 1024*1024, loss=0.2868155539035797, iterations=512
2025-12-31 11:29:29 | INFO | root | End purification for resolution 2048*2048, loss=0.2921423614025116, iterations=1024
2025-12-31 11:29:29 | INFO | root | Training time: 2.4685845375061035, loss: 0.2921423614025116, params_num: 3091
2025-12-31 11:29:29 | INFO | root | Purified data 1, shape: torch.Size([1, 64, 1500]), mse:0.6860730648040771, compression rate: 0.032197916666666666, 31.05791006146878x
2025-12-31 11:29:29 | INFO | root | 
2025-12-31 11:29:29 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:29 | INFO | root | End purification for resolution 256*256, loss=0.217136412858963, iterations=256
2025-12-31 11:29:30 | INFO | root | End purification for resolution 512*512, loss=0.29667025804519653, iterations=256
2025-12-31 11:29:30 | INFO | root | End purification for resolution 1024*1024, loss=0.32660913467407227, iterations=512
2025-12-31 11:29:31 | INFO | root | End purification for resolution 2048*2048, loss=0.3361439108848572, iterations=1024
2025-12-31 11:29:31 | INFO | root | Training time: 2.382556438446045, loss: 0.3361439108848572, params_num: 3091
2025-12-31 11:29:31 | INFO | root | Purified data 2, shape: torch.Size([1, 64, 1500]), mse:0.8408049941062927, compression rate: 0.032197916666666666, 31.05791006146878x
2025-12-31 11:29:31 | INFO | root | 
2025-12-31 11:29:31 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:32 | INFO | root | End purification for resolution 256*256, loss=0.3207802474498749, iterations=256
2025-12-31 11:29:32 | INFO | root | End purification for resolution 512*512, loss=0.2759358286857605, iterations=256
2025-12-31 11:29:33 | INFO | root | End purification for resolution 1024*1024, loss=0.2807621657848358, iterations=512
2025-12-31 11:29:34 | INFO | root | End purification for resolution 2048*2048, loss=0.2864379584789276, iterations=1024
2025-12-31 11:29:34 | INFO | root | Training time: 2.395174264907837, loss: 0.2864379584789276, params_num: 3091
2025-12-31 11:29:34 | INFO | root | Purified data 3, shape: torch.Size([1, 64, 1500]), mse:0.6583824753761292, compression rate: 0.032197916666666666, 31.05791006146878x
2025-12-31 11:29:34 | INFO | root | 
2025-12-31 11:29:34 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:34 | INFO | root | End purification for resolution 256*256, loss=0.2781500518321991, iterations=256
2025-12-31 11:29:34 | INFO | root | End purification for resolution 512*512, loss=0.30224406719207764, iterations=256
2025-12-31 11:29:35 | INFO | root | End purification for resolution 1024*1024, loss=0.31401222944259644, iterations=512
2025-12-31 11:29:36 | INFO | root | End purification for resolution 2048*2048, loss=0.3214200735092163, iterations=1024
2025-12-31 11:29:36 | INFO | root | Training time: 2.371265411376953, loss: 0.3214200735092163, params_num: 3091
2025-12-31 11:29:36 | INFO | root | Purified data 4, shape: torch.Size([1, 64, 1500]), mse:0.7809571027755737, compression rate: 0.032197916666666666, 31.05791006146878x
2025-12-31 11:29:36 | INFO | root | 
2025-12-31 11:29:36 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:36 | INFO | root | End purification for resolution 256*256, loss=0.29818087816238403, iterations=256
2025-12-31 11:29:37 | INFO | root | End purification for resolution 512*512, loss=0.29290762543678284, iterations=256
2025-12-31 11:29:37 | INFO | root | End purification for resolution 1024*1024, loss=0.2966746985912323, iterations=512
2025-12-31 11:29:39 | INFO | root | End purification for resolution 2048*2048, loss=0.3038659393787384, iterations=1024
2025-12-31 11:29:39 | INFO | root | Training time: 2.346747398376465, loss: 0.3038659393787384, params_num: 3091
2025-12-31 11:29:39 | INFO | root | Purified data 5, shape: torch.Size([1, 64, 1500]), mse:0.7121503949165344, compression rate: 0.032197916666666666, 31.05791006146878x
2025-12-31 11:29:39 | INFO | root | 
2025-12-31 11:29:39 | INFO | root | original data shape: torch.Size([1, 64, 1500]), Resized data shape: torch.Size([10, 11, 2048])
2025-12-31 11:29:39 | INFO | root | End purification for resolution 256*256, loss=0.24538761377334595, iterations=256
2025-12-31 11:29:39 | INFO | root | End purification for resolution 512*512, loss=0.2552768886089325, iterations=256
2025-12-31 11:29:40 | INFO | root | End purification for resolution 1024*1024, loss=0.27360764145851135, iterations=512
2025-12-31 11:29:41 | INFO | root | End purification for resolution 2048*2048, loss=0.281630277633667, iterations=1024
2025-12-31 11:29:41 | INFO | root | Training time: 2.403944253921509, loss: 0.281630277633667, params_num: 3091
